ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
229857,S. Sensi,25,https://cdn.sofifa.com/players/229/857/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,80,83,Inter,https://cdn.sofifa.com/teams/44/30.png,€27.5M,€95K,2039,Right,1.0,4.0,4.0,Medium/ Medium,Normal (170-),Yes,"<span class=""pos pos28"">SUB",12.0,"Sep 1, 2020",nan,2024,168cm,62kg,78.0,49.0,45.0,87.0,49.0,79.0,75.0,75.0,84.0,90.0,71.0,64.0,81.0,73.0,91.0,69.0,68.0,65.0,50.0,73.0,71.0,74.0,62.0,86.0,73.0,78.0,nan,73.0,73.0,10.0,6.0,8.0,11.0,13.0,CM,82.0,€48.8M,63.0
216201,Iñaki Williams,27,https://cdn.sofifa.com/players/216/201/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,82,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€30M,€39K,2039,Right,2.0,2.0,4.0,High/ Medium,Normal (185+),Yes,"<span class=""pos pos26"">LS",9.0,"Aug 1, 2012",nan,2028,186cm,80kg,76.0,77.0,73.0,74.0,74.0,81.0,76.0,53.0,66.0,76.0,93.0,94.0,78.0,82.0,62.0,85.0,88.0,83.0,82.0,77.0,75.0,21.0,85.0,73.0,64.0,81.0,nan,34.0,29.0,14.0,15.0,14.0,10.0,13.0,ST,82.0,€65.3M,42.0
235790,K. Havertz,22,https://cdn.sofifa.com/players/235/790/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,84,92,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€94.5M,€130K,2038,Left,3.0,4.0,4.0,Medium/ Medium,Unique,Yes,"<span class=""pos pos27"">LW",29.0,"Sep 4, 2020",nan,2025,188cm,82kg,72.0,81.0,78.0,84.0,80.0,86.0,84.0,53.0,78.0,85.0,77.0,86.0,78.0,83.0,75.0,74.0,75.0,77.0,69.0,77.0,42.0,38.0,82.0,81.0,73.0,84.0,nan,46.0,38.0,6.0,8.0,11.0,10.0,12.0,CAM,86.0,€193.7M,39.0
200529,N. Chadli,31,https://cdn.sofifa.com/players/200/529/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,76,76,İstanbul Başakşehir FK,https://cdn.sofifa.com/teams/101014/30.png,€6M,€35K,2038,Right,2.0,4.0,4.0,High/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",11.0,"Sep 10, 2020",nan,2022,187cm,85kg,73.0,73.0,71.0,76.0,73.0,81.0,77.0,78.0,70.0,80.0,71.0,76.0,71.0,73.0,57.0,81.0,68.0,68.0,84.0,74.0,67.0,52.0,75.0,76.0,76.0,81.0,nan,57.0,47.0,12.0,11.0,12.0,10.0,13.0,LM,76.0,€12M,55.0
226789,A. Fulgini,24,https://cdn.sofifa.com/players/226/789/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,82,Angers SCO,https://cdn.sofifa.com/teams/1530/30.png,€20M,€23K,2038,Right,2.0,4.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos18"">CAM",10.0,"Jul 7, 2017",nan,2023,183cm,71kg,71.0,75.0,67.0,78.0,52.0,85.0,67.0,66.0,71.0,81.0,72.0,75.0,74.0,75.0,65.0,70.0,70.0,80.0,72.0,68.0,67.0,66.0,76.0,78.0,53.0,72.0,nan,72.0,69.0,12.0,6.0,11.0,15.0,14.0,CAM,80.0,€41.5M,65.0
235297,M. Bero,25,https://cdn.sofifa.com/players/235/297/22_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,72,75,Vitesse,https://cdn.sofifa.com/teams/1909/30.png,€3.1M,€12K,2038,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos13"">RCM",21.0,"Jul 3, 2018",nan,2022,181cm,81kg,68.0,71.0,62.0,73.0,69.0,73.0,69.0,64.0,69.0,75.0,69.0,75.0,69.0,72.0,73.0,79.0,72.0,88.0,80.0,72.0,77.0,65.0,72.0,68.0,67.0,69.0,nan,66.0,60.0,13.0,9.0,14.0,5.0,7.0,RM,75.0,€4.9M,73.0
219681,J. Amavi,27,https://cdn.sofifa.com/players/219/681/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,77,Olympique de Marseille,https://cdn.sofifa.com/teams/219/30.png,€8M,€32K,2038,Left,2.0,5.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",23.0,"Jul 1, 2018",nan,2025,176cm,70kg,74.0,60.0,67.0,75.0,56.0,74.0,69.0,49.0,70.0,75.0,76.0,76.0,71.0,75.0,74.0,72.0,81.0,76.0,73.0,68.0,74.0,75.0,71.0,62.0,65.0,67.0,nan,75.0,73.0,11.0,10.0,11.0,14.0,12.0,LB,76.0,€15.8M,74.0
230437,Elias Fontoira,25,https://cdn.sofifa.com/players/230/437/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,74,74,Internacional,https://cdn.sofifa.com/teams/1048/30.png,€4.1M,€20K,2038,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos10"">CDM",6.0,"Jul 8, 2021",nan,2024,186cm,74kg,70.0,69.0,66.0,73.0,67.0,74.0,74.0,75.0,74.0,75.0,68.0,69.0,67.0,76.0,60.0,68.0,75.0,73.0,69.0,72.0,65.0,75.0,66.0,77.0,72.0,82.0,nan,67.0,73.0,8.0,7.0,12.0,10.0,12.0,CDM,74.0,€7.8M,80.0
182632,Rúben Ribeiro,33,https://cdn.sofifa.com/players/182/632/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,72,72,Atakaş Hatayspor,https://cdn.sofifa.com/teams/101028/30.png,€1.4M,€11K,2038,Right,1.0,4.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM",7.0,"Aug 18, 2020",nan,2022,175cm,67kg,72.0,62.0,61.0,75.0,72.0,80.0,82.0,73.0,74.0,79.0,72.0,68.0,78.0,68.0,81.0,79.0,68.0,67.0,62.0,73.0,73.0,64.0,64.0,74.0,71.0,83.0,nan,63.0,59.0,14.0,13.0,8.0,16.0,6.0,CAM,73.0,€2.8M,67.0
198006,J. Toornstra,32,https://cdn.sofifa.com/players/198/006/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,76,76,Feyenoord,https://cdn.sofifa.com/teams/246/30.png,€6M,€12K,2038,Right,1.0,2.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos13"">RCM",28.0,"Aug 25, 2014",nan,2022,178cm,74kg,76.0,74.0,62.0,78.0,81.0,74.0,75.0,74.0,77.0,76.0,46.0,58.0,64.0,73.0,78.0,82.0,49.0,91.0,72.0,79.0,69.0,76.0,74.0,74.0,56.0,76.0,nan,64.0,59.0,14.0,15.0,16.0,6.0,6.0,CM,76.0,€9M,70.0
219985,M. Vecino,29,https://cdn.sofifa.com/players/219/985/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,78,78,Inter,https://cdn.sofifa.com/teams/44/30.png,€13.5M,€88K,2037,Right,2.0,3.0,3.0,High/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",8.0,"Aug 2, 2017",nan,2022,187cm,81kg,69.0,68.0,79.0,80.0,62.0,77.0,64.0,58.0,77.0,81.0,65.0,65.0,69.0,77.0,65.0,78.0,75.0,77.0,72.0,75.0,72.0,77.0,76.0,80.0,56.0,81.0,nan,77.0,69.0,4.0,4.0,4.0,4.0,4.0,CM,78.0,€23M,77.0
244260,Dani Olmo,23,https://cdn.sofifa.com/players/244/260/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,87,RB Leipzig,https://cdn.sofifa.com/teams/112172/30.png,€46M,€78K,2037,Right,3.0,4.0,4.0,Medium/ High,Lean (170-185),No,"<span class=""pos pos18"">CAM",25.0,"Jan 25, 2020",nan,2024,179cm,72kg,78.0,74.0,43.0,84.0,76.0,86.0,72.0,75.0,79.0,86.0,77.0,58.0,86.0,83.0,86.0,79.0,55.0,80.0,54.0,77.0,51.0,57.0,82.0,83.0,66.0,82.0,nan,50.0,44.0,15.0,15.0,13.0,12.0,11.0,CAM,85.0,€81.7M,50.0
223517,21 Danilo,24,https://cdn.sofifa.com/players/223/517/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,76,OGC Nice,https://cdn.sofifa.com/teams/72/30.png,€3.3M,€20K,2037,Right,1.0,3.0,3.0,Low/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",21.0,"Jul 1, 2018",nan,2023,182cm,74kg,63.0,59.0,76.0,74.0,65.0,72.0,71.0,71.0,71.0,72.0,67.0,68.0,68.0,72.0,65.0,72.0,83.0,78.0,76.0,68.0,77.0,71.0,75.0,73.0,60.0,80.0,nan,73.0,71.0,13.0,6.0,11.0,11.0,14.0,CDM,75.0,€6.5M,71.0
233965,A. Castro-Montes,24,https://cdn.sofifa.com/players/233/965/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,74,78,KAA Gent,https://cdn.sofifa.com/teams/674/30.png,€6M,€17K,2037,Right,1.0,4.0,3.0,High/ High,Lean (170-185),No,"<span class=""pos pos12"">RM",14.0,"Jul 1, 2019",nan,2024,175cm,67kg,73.0,73.0,66.0,72.0,63.0,76.0,69.0,71.0,72.0,71.0,75.0,73.0,76.0,69.0,75.0,75.0,76.0,85.0,58.0,71.0,70.0,70.0,73.0,72.0,48.0,70.0,nan,71.0,71.0,8.0,13.0,15.0,11.0,9.0,CAM,75.0,€9.5M,67.0
205531,V. Verre,27,https://cdn.sofifa.com/players/205/531/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,75,76,U.C. Sampdoria,https://cdn.sofifa.com/teams/1837/30.png,€6.5M,€19K,2036,Right,2.0,4.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",8.0,"Jan 31, 2017",nan,2025,181cm,70kg,70.0,74.0,66.0,75.0,70.0,74.0,72.0,72.0,73.0,77.0,71.0,70.0,72.0,76.0,75.0,75.0,71.0,72.0,62.0,72.0,66.0,64.0,75.0,76.0,75.0,72.0,nan,65.0,65.0,5.0,13.0,9.0,8.0,11.0,CAM,76.0,€11.5M,65.0
192708,21 Carlos Eduardo,30,https://cdn.sofifa.com/players/192/708/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,76,76,Al Hilal,https://cdn.sofifa.com/teams/605/30.png,€7M,€36K,2036,Right,2.0,4.0,3.0,High/ Low,Normal (170-185),No,"<span class=""pos pos28"">SUB",3.0,"Jul 5, 2015",nan,2020,184cm,74kg,76.0,79.0,76.0,74.0,75.0,72.0,76.0,75.0,75.0,78.0,66.0,73.0,72.0,77.0,51.0,77.0,69.0,72.0,79.0,74.0,66.0,62.0,81.0,79.0,74.0,74.0,nan,57.0,44.0,8.0,8.0,10.0,6.0,10.0,ST,77.0,€12.8M,65.0
229758,R. Krunić,27,https://cdn.sofifa.com/players/229/758/22_60.png,Bosnia and Herzegovina,https://cdn.sofifa.com/flags/ba.png,75,75,AC Milan,https://cdn.sofifa.com/teams/47/30.png,€6M,€33K,2036,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",33.0,"Jul 8, 2019",nan,2024,184cm,74kg,68.0,70.0,66.0,78.0,66.0,76.0,68.0,70.0,76.0,78.0,68.0,66.0,73.0,73.0,68.0,76.0,74.0,72.0,71.0,76.0,64.0,66.0,70.0,74.0,66.0,68.0,nan,71.0,67.0,14.0,9.0,12.0,10.0,14.0,CM,75.0,€10.2M,66.0
201510,L. Kurzawa,28,https://cdn.sofifa.com/players/201/510/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,76,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€7M,€59K,2035,Left,2.0,3.0,3.0,High/ Low,Lean (170-185),Yes,"<span class=""pos pos29"">RES",20.0,"Aug 27, 2015",nan,2024,182cm,74kg,75.0,66.0,72.0,75.0,61.0,76.0,69.0,53.0,67.0,80.0,77.0,71.0,72.0,69.0,70.0,69.0,85.0,72.0,69.0,62.0,75.0,74.0,74.0,75.0,54.0,74.0,nan,75.0,73.0,14.0,10.0,7.0,9.0,15.0,LB,76.0,€13M,70.0
245302,21 E. Riquero,32,https://cdn.sofifa.com/players/245/302/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,79,79,,https://cdn.sofifa.com/flags/uy.png,€0,€0,2035,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM",8.0,nan,nan,nan,175cm,70kg,61.0,53.0,70.0,80.0,57.0,77.0,54.0,57.0,75.0,76.0,80.0,81.0,72.0,78.0,80.0,60.0,43.0,91.0,68.0,59.0,75.0,76.0,58.0,77.0,77.0,81.0,nan,81.0,77.0,15.0,14.0,14.0,10.0,9.0,CDM,79.0,nan,80.0
198760,21 S. Taïder,28,https://cdn.sofifa.com/players/198/760/21_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,74,74,Al Ain,https://cdn.sofifa.com/teams/114143/30.png,€4.2M,€20K,2035,Right,2.0,2.0,4.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos29"">RES",8.0,"Oct 14, 2020",nan,2022,180cm,79kg,68.0,71.0,63.0,75.0,69.0,74.0,73.0,65.0,74.0,76.0,69.0,67.0,69.0,74.0,65.0,80.0,61.0,83.0,74.0,71.0,76.0,66.0,73.0,72.0,77.0,72.0,nan,66.0,56.0,14.0,7.0,12.0,9.0,16.0,CM,74.0,€6.9M,70.0
204485,R. Mahrez,30,https://cdn.sofifa.com/players/204/485/22_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,86,86,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€65.5M,€220K,2035,Left,3.0,4.0,5.0,Medium/ Medium,Unique,Yes,"<span class=""pos pos23"">RW",26.0,"Jul 10, 2018",nan,2023,179cm,67kg,81.0,82.0,48.0,83.0,76.0,91.0,85.0,78.0,75.0,91.0,84.0,79.0,92.0,81.0,88.0,80.0,56.0,75.0,57.0,80.0,48.0,39.0,80.0,84.0,70.0,84.0,nan,31.0,22.0,15.0,9.0,13.0,11.0,6.0,RW,86.0,€121.2M,45.0
152819,16 Fábio Santos,29,https://cdn.sofifa.com/players/152/819/16_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,72,Cruz Azul,https://cdn.sofifa.com/teams/1878/30.png,€1.6M,€30K,2035,Left,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",5.0,"Jul 2, 2015",nan,2017,179cm,76kg,71.0,57.0,73.0,72.0,66.0,68.0,74.0,75.0,69.0,70.0,80.0,78.0,71.0,70.0,64.0,71.0,60.0,75.0,73.0,70.0,79.0,70.0,66.0,60.0,75.0,nan,70.0,73.0,71.0,16.0,15.0,7.0,11.0,15.0,LB,72.0,nan,nan
230250,Emilio Piodão,29,https://cdn.sofifa.com/players/230/250/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,75,Bahia,https://cdn.sofifa.com/teams/1598/30.png,€4.8M,€13K,2035,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos15"">LCM",16.0,"Jun 30, 2021",nan,2024,177cm,78kg,59.0,58.0,68.0,74.0,60.0,67.0,82.0,49.0,77.0,73.0,73.0,70.0,74.0,71.0,69.0,73.0,90.0,81.0,71.0,71.0,81.0,76.0,62.0,64.0,61.0,66.0,nan,76.0,68.0,13.0,12.0,15.0,8.0,15.0,CDM,75.0,€9.1M,74.0
204125,J. Bořil,30,https://cdn.sofifa.com/players/204/125/22_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,76,76,SK Slavia Praha,https://cdn.sofifa.com/teams/266/30.png,€6.5M,€950,2035,Right,1.0,5.0,3.0,High/ High,Stocky (170-185),No,"<span class=""pos pos28"">SUB",18.0,"Jan 4, 2016",nan,2023,175cm,75kg,78.0,58.0,67.0,71.0,60.0,70.0,65.0,49.0,72.0,67.0,74.0,72.0,74.0,76.0,84.0,70.0,82.0,87.0,77.0,53.0,90.0,73.0,71.0,70.0,51.0,72.0,nan,75.0,73.0,6.0,9.0,7.0,14.0,15.0,LB,76.0,€13.7M,75.0
234060,Y. Herrera,23,https://cdn.sofifa.com/players/234/060/22_60.png,Venezuela,https://cdn.sofifa.com/flags/ve.png,78,84,RCD Espanyol de Barcelona,https://cdn.sofifa.com/teams/452/30.png,€22M,€90K,2034,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",25.0,nan,"<a href=""/team/10/manchester-city/"">Manchester City</a>","Jun 30, 2022",184cm,77kg,57.0,71.0,72.0,83.0,54.0,76.0,60.0,51.0,82.0,80.0,66.0,65.0,63.0,75.0,67.0,76.0,75.0,76.0,74.0,71.0,79.0,78.0,70.0,76.0,59.0,69.0,nan,80.0,78.0,6.0,7.0,9.0,14.0,8.0,CDM,81.0,nan,76.0
229261,D. Zakaria,24,https://cdn.sofifa.com/players/229/261/22_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,80,86,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/30.png,€30.5M,€28K,2034,Right,2.0,3.0,3.0,High/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",8.0,"Jul 1, 2017",nan,2022,191cm,81kg,67.0,66.0,67.0,79.0,35.0,76.0,63.0,46.0,73.0,76.0,79.0,86.0,67.0,82.0,64.0,73.0,66.0,81.0,87.0,63.0,85.0,80.0,65.0,73.0,38.0,83.0,nan,82.0,79.0,12.0,12.0,7.0,13.0,11.0,CB,82.0,€58M,81.0
245630,Y. Fofana,22,https://cdn.sofifa.com/players/245/630/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,83,AS Monaco,https://cdn.sofifa.com/teams/69/30.png,€21.5M,€43K,2034,Right,2.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos13"">RCM",22.0,"Jan 30, 2020",nan,2024,176cm,69kg,66.0,64.0,58.0,79.0,46.0,77.0,66.0,48.0,77.0,78.0,71.0,71.0,72.0,79.0,77.0,76.0,62.0,84.0,76.0,69.0,77.0,79.0,74.0,77.0,64.0,76.0,nan,79.0,69.0,12.0,7.0,12.0,5.0,9.0,CM,80.0,€42.5M,74.0
236441,F. Bustos,25,https://cdn.sofifa.com/players/236/441/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,77,80,Club Atlético Independiente,https://cdn.sofifa.com/teams/110093/30.png,€13M,€14K,2034,Right,1.0,3.0,4.0,High/ High,Normal (170-),Yes,"<span class=""pos pos3"">RB",16.0,"Jul 1, 2016",nan,2022,167cm,66kg,75.0,63.0,55.0,77.0,41.0,76.0,74.0,37.0,65.0,76.0,86.0,82.0,81.0,75.0,80.0,73.0,50.0,88.0,89.0,62.0,84.0,73.0,79.0,76.0,48.0,78.0,nan,72.0,74.0,14.0,6.0,13.0,15.0,6.0,RM,79.0,€20.5M,69.0
191783,V. Berisha,28,https://cdn.sofifa.com/players/191/783/22_60.png,Kosovo,https://cdn.sofifa.com/flags/xk.png,74,74,Stade de Reims,https://cdn.sofifa.com/teams/379/30.png,€4.2M,€23K,2033,Right,2.0,4.0,4.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",14.0,"Jul 9, 2020",nan,2024,176cm,81kg,63.0,66.0,42.0,74.0,68.0,77.0,72.0,66.0,72.0,78.0,79.0,65.0,82.0,74.0,71.0,76.0,80.0,85.0,71.0,75.0,81.0,57.0,73.0,76.0,69.0,78.0,nan,58.0,54.0,6.0,14.0,15.0,15.0,13.0,CAM,75.0,€8.4M,66.0
188556,19 M. Diamé,31,https://cdn.sofifa.com/players/188/556/19_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,75,75,Newcastle United,https://cdn.sofifa.com/teams/13/30.png,€5.5M,€40K,2033,Right,2.0,3.0,3.0,Medium/ High,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",10.0,"Aug 3, 2016",nan,2019,184cm,86kg,62.0,64.0,71.0,77.0,70.0,76.0,69.0,29.0,69.0,74.0,67.0,68.0,67.0,75.0,69.0,85.0,69.0,79.0,79.0,73.0,82.0,79.0,69.0,67.0,63.0,73.0,68.0,82.0,73.0,16.0,13.0,13.0,9.0,7.0,CM,76.0,€10.5M,nan
232905,J. Ito,28,https://cdn.sofifa.com/players/232/905/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,77,77,KRC Genk,https://cdn.sofifa.com/teams/673/30.png,€10.5M,€21K,2033,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos23"">RW",7.0,"Jul 1, 2020",nan,2023,176cm,66kg,76.0,73.0,44.0,73.0,69.0,77.0,63.0,65.0,66.0,75.0,91.0,88.0,82.0,73.0,77.0,68.0,87.0,89.0,61.0,71.0,64.0,67.0,76.0,78.0,57.0,77.0,nan,61.0,56.0,13.0,12.0,15.0,5.0,7.0,RW,77.0,€15.8M,54.0
229391,Palhinha,25,https://cdn.sofifa.com/players/229/391/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,82,87,Sporting CP,https://cdn.sofifa.com/teams/237/30.png,€41M,€18K,2033,Right,1.0,4.0,2.0,Medium/ High,Normal (185+),No,"<span class=""pos pos10"">CDM",6.0,nan,nan,nan,190cm,82kg,59.0,62.0,79.0,76.0,54.0,74.0,61.0,45.0,78.0,76.0,57.0,62.0,60.0,77.0,44.0,76.0,81.0,87.0,88.0,67.0,89.0,83.0,67.0,71.0,56.0,82.0,nan,87.0,86.0,14.0,10.0,8.0,7.0,7.0,CB,85.0,€85.1M,85.0
186992,J. Dueñas,32,https://cdn.sofifa.com/players/186/992/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,73,73,Tigres U.A.N.L.,https://cdn.sofifa.com/teams/1970/30.png,€2.1M,€31K,2033,Right,1.0,4.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",29.0,"Jul 1, 2011",nan,2021,174cm,73kg,70.0,64.0,68.0,72.0,67.0,72.0,74.0,61.0,71.0,74.0,74.0,72.0,67.0,74.0,67.0,74.0,75.0,80.0,80.0,64.0,82.0,71.0,71.0,75.0,62.0,75.0,nan,69.0,66.0,9.0,13.0,9.0,10.0,9.0,LB,73.0,€3.4M,67.0
204105,K. Lala,29,https://cdn.sofifa.com/players/204/105/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,76,Olympiacos CFP,https://cdn.sofifa.com/teams/280/30.png,€6.5M,€1K,2033,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB",27.0,"Feb 1, 2021",nan,2023,178cm,78kg,76.0,59.0,66.0,74.0,44.0,73.0,75.0,71.0,74.0,74.0,78.0,78.0,67.0,73.0,70.0,73.0,71.0,82.0,71.0,54.0,74.0,73.0,73.0,69.0,75.0,70.0,nan,72.0,72.0,14.0,6.0,7.0,6.0,15.0,RB,76.0,€13.7M,74.0
213209,K. Acosta,25,https://cdn.sofifa.com/players/213/209/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,72,77,Colorado Rapids,https://cdn.sofifa.com/teams/694/30.png,€3.1M,€6K,2033,Right,1.0,5.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos15"">LCM",23.0,"Jul 23, 2018",nan,2021,178cm,68kg,68.0,60.0,66.0,71.0,55.0,71.0,77.0,73.0,67.0,72.0,76.0,76.0,74.0,73.0,72.0,79.0,84.0,90.0,70.0,73.0,78.0,72.0,66.0,66.0,66.0,72.0,nan,67.0,60.0,12.0,7.0,12.0,8.0,7.0,CM,73.0,€4.9M,65.0
223922,A. Bouchalakis,28,https://cdn.sofifa.com/players/223/922/22_60.png,Greece,https://cdn.sofifa.com/flags/gr.png,75,75,Olympiacos CFP,https://cdn.sofifa.com/teams/280/30.png,€5.5M,€1K,2033,Left,1.0,4.0,3.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos15"">LCM",5.0,"Jul 1, 2018",nan,2022,186cm,79kg,65.0,68.0,67.0,77.0,69.0,71.0,72.0,69.0,78.0,74.0,55.0,59.0,66.0,72.0,66.0,80.0,64.0,82.0,78.0,76.0,73.0,73.0,72.0,75.0,61.0,75.0,nan,72.0,66.0,9.0,11.0,16.0,11.0,15.0,CM,75.0,€11.6M,71.0
230258,Rosberto Dourado,21,https://cdn.sofifa.com/players/230/258/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,81,Sport Club Corinthians Paulista,https://cdn.sofifa.com/teams/1041/30.png,€27M,€26K,2033,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos10"">CDM",22.0,nan,nan,nan,175cm,70kg,61.0,53.0,70.0,82.0,57.0,77.0,54.0,57.0,78.0,76.0,75.0,78.0,72.0,80.0,77.0,60.0,40.0,91.0,56.0,59.0,75.0,82.0,58.0,77.0,77.0,81.0,nan,86.0,80.0,15.0,14.0,14.0,10.0,9.0,CDM,81.0,€51.3M,83.0
198946,D. D'Ambrosio,32,https://cdn.sofifa.com/players/198/946/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,79,79,Inter,https://cdn.sofifa.com/teams/44/30.png,€11.5M,€85K,2033,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",33.0,"Aug 11, 2021",nan,2022,180cm,75kg,73.0,48.0,84.0,71.0,57.0,71.0,63.0,62.0,67.0,69.0,74.0,67.0,72.0,78.0,69.0,66.0,84.0,80.0,78.0,58.0,79.0,78.0,66.0,58.0,60.0,73.0,nan,80.0,79.0,9.0,10.0,15.0,13.0,15.0,CB,79.0,€19.6M,80.0
200260,S. Berghuis,29,https://cdn.sofifa.com/players/200/260/22_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,81,81,Ajax,https://cdn.sofifa.com/teams/245/30.png,€25.5M,€26K,2033,Left,2.0,3.0,4.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos18"">CAM",23.0,"Jul 19, 2021",nan,2025,182cm,75kg,84.0,80.0,48.0,82.0,76.0,81.0,86.0,76.0,80.0,84.0,83.0,78.0,85.0,77.0,75.0,82.0,56.0,77.0,59.0,85.0,70.0,37.0,77.0,82.0,84.0,80.0,nan,36.0,30.0,9.0,11.0,7.0,7.0,15.0,RW,81.0,€35.7M,34.0
184267,19 Y. Brahimi,28,https://cdn.sofifa.com/players/184/267/19_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,85,85,FC Porto,https://cdn.sofifa.com/teams/236/30.png,€39M,€30K,2033,Right,3.0,3.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos16"">LM",8.0,"Jul 22, 2014",nan,2019,175cm,66kg,79.0,76.0,46.0,79.0,73.0,93.0,84.0,78.0,72.0,86.0,87.0,75.0,92.0,84.0,90.0,69.0,72.0,85.0,49.0,76.0,46.0,38.0,83.0,79.0,75.0,90.0,51.0,36.0,25.0,13.0,16.0,12.0,7.0,7.0,RW,83.0,€78M,nan
